Postal Code,Place Name,Latitude,Longitude
3650,¯lstykke,55.8,12.1667
3660,Stenl¿se,55.7683,12.1972
3670,Veks¿ Sj¾lland,55.8145,12.104
3700,R¿nne,55.1,14.7
3720,Aakirkeby,55.0708,14.9198
3730,Nex¿,55.0667,15.15
3740,Svaneke,55.1357,15.1414
3751,¯stermarie,55.1407,15.0125
3760,Gudhjem,55.2167,14.9833
3770,Allinge,55.2667,14.8167
3782,Klemensker,55.1667,14.8167
3790,Hasle,55.1833,14.7167
4000,Roskilde,55.6415,12.0803
4030,Tune,55.6,12.1833
4040,Jyllinge,55.75,12.1167
4050,Skibby,55.75,11.9667
4060,Kirke SŒby,55.6167,11.8667
4070,Kirke Hyllinge,55.7,11.9167
4100,Ringsted,55.4426,11.7901
4105,Ringsted,55.4426,11.7901
4129,Ringsted,55.4426,11.7901
4130,Viby Sj¾lland,55.55,12.0333
4140,Borup,55.5,11.9833
4160,Herlufmagle,55.3167,11.7667
4171,Glums¿,55.35,11.7
4173,Fjenneslev,55.4333,11.7
4174,Jystrup Midtsj,55.3917,11.7
4180,Sor¿,55.4318,11.5555
4190,Munke Bjergby,55.5,11.5333
4200,Slagelse,55.4028,11.3546
4220,Kors¿r,55.3299,11.1386
4230,Sk¾lsk¿r,55.25,11.3167
4241,Vemmelev,55.3667,11.2667
4242,Boeslunde,55.3,11.2833
4243,Rude,55.2333,11.4833
4250,Fuglebjerg,55.3,11.5667
4261,Dalmose,55.3,11.4333
4262,Sandved,55.2667,11.5333
4270,H¿ng,55.5116,11.2903
4281,G¿rlev,55.5393,11.2271
4291,Ruds Vedby,55.55,11.3833
4293,Dianalund,55.5333,11.5
4295,Stenlille,55.5333,11.6
4296,Nyrup,55.4947,11.3623
4300,Holb¾k,55.7167,11.7167
4320,Lejre,55.6046,11.9748
4330,Hvals¿,55.5917,11.8625
4340,T¿ll¿se,55.6167,11.75
4350,Ugerl¿se,55.5833,11.6667
4360,Kirke Eskilstrup,55.5667,11.7667
4370,Store Merl¿se,55.55,11.7167
4390,Vipper¿d,55.6667,11.75
4400,Kalundborg,55.6795,11.0886
4420,Regstrup,55.6667,11.6167
4440,M¿rk¿v,55.6667,11.5167
4450,Jyderup,55.6667,11.4333
4460,Snertinge,55.7167,11.3833
4470,Sveb¿lle,55.6333,11.3333
4480,Store Fuglede,55.5852,11.2454
4490,Jerslev Sj¾lland,55.6105,11.2406
4500,Nyk¿bing Sj,55.8181,11.5389
4520,Svinninge,55.8833,11.6167
4532,Gislinge,55.7333,11.55
4534,H¿rve,55.75,11.4667
4540,FŒrevejle,55.8,11.45
4550,Asn¾s,55.8167,11.5167
4560,Vig,55.85,11.6
4571,Grevinge,55.8,11.5667
4572,N¿rre Asmindrup,55.8833,11.6333
4573,H¿jby,55.9167,11.6167
4581,R¿rvig,55.95,11.7667
4583,Sj¾llands Odde,55.95,11.7667
4591,F¿llenslev,55.7167,11.3667
4592,Sejer¿,55.7167,11.3417
4593,Eskebjerg,55.7167,11.3167
4600,K¿ge,55.458,12.1821
4621,Gadstrup,55.5667,12.1
4622,Havdrup,55.5333,12.1333
4623,Lille Skensved,55.5167,12.15
4632,Bj¾verskov,55.45,12.0333
4640,Fakse,55.25,12.1333
4652,HŒrlev,55.35,12.25
4653,Karise,55.3,12.2167
4654,Fakse Ladeplads,55.2167,12.1833
4660,Store Heddinge,55.3096,12.3888
4671,Str¿by,55.3833,12.3
4672,Klippinge,55.35,12.3333
4673,R¿dvig Stevns,55.3667,12.3167
4681,Herf¿lge,55.4167,12.1667
4682,Tureby,55.3667,12.0833
4683,R¿nnede,55.25,12
4684,Holmegaard,55.3444,12.0833
4690,Haslev,55.3235,11.9639
4700,N¾stved,55.2299,11.7609
4720,Pr¾st¿,55.1167,12.05
4733,Tappern¿je,55.1667,11.9833
4735,Mern,55.05,12.0667
4736,Karreb¾ksminde,55.1833,11.6667
4750,Lundby,55.1167,11.8833
4760,Vordingborg,55.008,11.9106
4771,Kalvehave,55,12.1667
4772,Langeb¾k,55,12.1
4773,Stensved,55,12.0333
4780,Stege,54.9833,12.3
4791,Borre,55,12.4667
4792,Askeby,54.9167,12.1833
4793,Bog¿ By,54.9333,12.05
4800,Nyk¿bing F,54.7554,11.8434
4840,N¿rre Alslev,54.9,11.9
4850,Stubbek¿bing,54.8888,12.041
4862,Guldborg,54.8667,11.75
4863,Eskilstrup,54.85,11.9
4871,Horbelev,54.8167,12.0667
4872,Idestrup,54.7333,11.9667
4873,V¾ggerl¿se,54.7,11.9333
4874,Gedser,54.5764,11.93
4880,Nysted,54.6667,11.75
4891,Toreby L,54.6889,11.6278
4892,Kettinge,54.7,11.75
4894,¯ster Ulslev,54.7,11.6333
4895,Errindlev,54.6667,11.5
4900,Nakskov,54.8333,11.15
4912,Harpelunde,54.8833,11.1
4913,Horslunde,54.9,11.2333
4920,S¿llested,54.8167,11.2833
4930,Maribo,54.7766,11.5002
4941,Bandholm,54.8333,11.4833
4943,Torrig L,54.8333,11.4833
4944,Fej¿,54.8333,11.4833
4951,N¿rreballe,54.8,11.4333
4952,Stokkemarke,54.8333,11.3833
4953,Vesterborg,54.85,11.2833
4960,Holeby,54.7167,11.4667
4970,R¿dby,54.7,11.4
4983,Dannemare,54.75,11.2
4990,Saksk¿bing,54.8,11.65
5000,Odense C,55.3959,10.3883
5029,Odense C,55.3959,10.3883
5090,Odense C,55.3959,10.3883
5100,Odense C,55.3959,10.3883
5200,Odense V,55.3959,10.3883
5210,Odense NV,55.3959,10.3883
5220,Odense S¯,55.3959,10.3883
5230,Odense M,55.3959,10.3883
5240,Odense N¯,55.3959,10.3883
5250,Odense SV,55.3959,10.3883
5260,Odense S,55.3959,10.3883
5270,Odense N,55.3959,10.3883
5290,Marslev,55.3833,10.5167
5300,Kerteminde,55.449,10.6577
5320,Agedrup,55.4167,10.5
5330,Munkebo,55.45,10.5667
5350,Rynkeby,55.4,10.6167
5370,Mesinge,55.5,10.65
5380,Dalby,55.5167,10.6667
5390,Martofte,55.55,10.6667
5400,Bogense,55.5669,10.0886
5450,Otterup,55.5167,10.4
5462,Morud,55.45,10.1833
5463,Harndrup,55.4667,10.0333
5464,Brenderup Fyn,55.4667,10.0444
5466,Asperup,55.4833,9.9167
5471,S¿nders¿,55.4833,10.2667
5474,Veflinge,55.4833,10.1667
5485,Skamby,55.5167,10.2833
5491,Blommenslyst,55.3833,10.2667
5492,Vissenbjerg,55.3833,10.1333
5500,Middelfart,55.5059,9.7305
5540,Ullerslev,55.3667,10.6667
5550,Langeskov,55.3667,10.6
5560,Aarup,55.3833,10.0667
5580,N¿rre Aaby,55.45,9.9
5591,Gelsted,55.4,9.9833
5592,Ejby,55.4333,9.95
5600,Faaborg,55.0951,10.2423
5610,Assens,55.2702,9.9008
5620,Glamsbjerg,55.2667,10.1167
5631,Ebberup,55.25,9.9833
5642,Millinge,55.1333,10.2167
5672,Broby,55.2212,10.1133
5683,Haarby,55.2167,10.1167
5690,Tommerup,55.3167,10.2167
5700,Svendborg,55.0598,10.6068
5750,Ringe,55.2333,10.4833
5762,Vester Skerninge,55.0667,10.45
5771,Stenstrup,55.1167,10.5167
5772,Kv¾rndrup,55.1667,10.5333
5792,rslev,55.3,10.4833
5800,Nyborg,55.3127,10.7896
5853,¯rb¾k,55.2667,10.6833
5854,Gislev,55.2167,10.6167
5856,Ryslinge,55.25,10.55
5863,Ferritslev Fyn,55.3,10.6
5871,Fr¿rup,55.25,10.7167
5874,Hesselager,55.1667,10.75
5881,SkŒrup Fyn,55.1222,10.7222
5882,Vejstrup,55.1,10.7167
5883,Oure,55.1167,10.7333
5884,Gudme,55.15,10.7167
5892,Gudbjerg Sydfyn,55.2129,10.6873
5900,Rudk¿bing,54.9364,10.7102
5932,Humble,54.8333,10.7
5935,Bagenkop,54.75,10.6833
5953,Tranek¾r,55,10.85
5960,Marstal,54.85,10.5167
5970,®r¿sk¿bing,54.888,10.4112
5985,S¿by ®r¿,54.8763,10.6452
6000,Kolding,55.4904,9.4722
6040,Egtved,55.6167,9.3
6051,Almind,55.5667,9.5
6052,Viuf,55.5833,9.5
6064,Jordrup,55.55,9.3167
6070,Christiansfeld,55.35,9.4833
6091,Bjert,55.4167,9.5833
6092,S¿nder Stenderup,55.4667,9.6167
6093,Sj¿lund,55.4,9.5333
6094,Hejls,55.3833,9.6
6100,Haderslev,55.2538,9.4898
6200,Aabenraa,55.0443,9.4174
6230,R¿dekro,55.0667,9.35
6240,L¿gumkloster,55.05,8.95
6261,Bredebro,55.05,8.8333
6270,T¿nder,54.9331,8.8667
6280,H¿jer,54.9667,8.7167
6300,GrŒsten,54.9167,9.6
6310,Broager,54.8833,9.6833
6320,Egernsund,54.9,9.6167
6330,Padborg,54.8167,9.3667
6340,KrusŒ,54.85,9.4167
6360,Tinglev,54.9333,9.25
6372,Bylderup-Bov,54.9333,9.0833
6392,Bolderslev,54.9833,9.3
6400,S¿nderborg,54.9093,9.8074
6430,Nordborg,55.05,9.75
6440,Augustenborg,54.95,9.8833
6470,Sydals,54.9698,9.8136
6500,Vojens,55.25,9.3167
6510,Gram,55.2833,9.0667
6520,Toftlund,55.1833,9.0667
6534,Agerskov,55.1167,9.1333
6535,Branderup J,55.1167,9.1333
6541,Bevtoft,55.2,9.2167
6560,Sommersted,55.3167,9.3167
6580,Vamdrup,55.4167,9.2833
6600,Vejen,55.4833,9.15
6621,Gesten,55.5167,9.2
6622,B¾kke,55.5667,9.15
6623,Vorbasse,55.6333,9.0833
6630,R¿dding,55.3667,9.0667
6640,Lunderskov,55.4833,9.3
6650,Br¿rup,55.4833,9.0167
6660,Lintrup,55.55,8.95
6670,Holsted,55.5,8.9167
6682,Hovborg,55.6,8.95
6683,F¿vling,55.45,8.95
6690,G¿rding,55.4833,8.8
6700,Esbjerg,55.4667,8.45
6701,Esbjerg,55.4667,8.45
6705,Esbjerg ¯,55.4667,8.45
6710,Esbjerg V,55.4061,8.6394
6715,Esbjerg N,55.4061,8.6394
6720,Fan¿,55.4333,8.3833
6731,Tj¾reborg,55.4667,8.5833
6740,Bramming,55.4667,8.7
6752,Glejbjerg,55.5667,8.8333
6753,Agerb¾k,55.6,8.8
6760,Ribe,55.35,8.7667
6771,Gredstedbro,55.4,8.75
6780,Sk¾rb¾k,55.15,8.7667
6792,R¿m¿,55.1,8.55
6800,Varde,55.6211,8.4807
6818,rre,55.5667,8.6667
6823,Ansager,55.7,8.75
6830,N¿rre Nebel,55.7833,8.3
6840,Oksb¿l,55.6333,8.2833
6851,Janderup Vestj,55.6333,8.2125
6852,Billum,55.6167,8.3333
6853,Vejers Strand,55.6333,8.1333
6854,Henne,55.7333,8.25
6855,Outrup,55.6333,8.2125
6857,BlŒvand,55.55,8.1333
6862,Tistrup,55.7167,8.6
6870,¯lgod,55.8167,8.6167
6880,Tarm,55.9167,8.5333
6893,Hemmet,55.85,8.3833
6900,Skjern,55.95,8.5
6920,Videb¾k,56.0833,8.6333
6933,Kib¾k,56.0333,8.85
6940,Lem St,56.1026,8.4567
6950,Ringk¿bing,56.0901,8.244
6960,Hvide Sande,55.9833,8.1333
6971,Spjald,56.1167,8.5167
6973,¯rnh¿j,56.2,8.5833
6980,Tim,56.2,8.3167
6990,Ulfborg,56.2667,8.3333
7000,Fredericia,55.5657,9.7526
7007,Fredericia,55.5657,9.7526
7029,Fredericia,55.5657,9.7526
7080,B¿rkop,55.65,9.65
7100,Vejle,55.7093,9.5357
7120,Vejle ¯st,55.7484,9.5235
7130,Juelsminde,55.7067,10.0153
7140,Stouby,55.7,9.8
7150,Barrit,55.7167,9.9
7160,T¿rring,55.85,9.4833
7171,Uldum,55.85,9.6
7173,Vonge,55.8667,9.4333
7182,Bredsten,55.7,9.4
7183,Randb¿l,55.7,9.2667
7184,Vandel,55.7,9.2167
7190,Billund,55.7335,9.1079
7200,Grindsted,55.75,8.9333
7250,Hejnsvig,55.6833,8.9833
7260,S¿nder Omme,55.8333,8.9
7270,Stakroge,55.8833,8.85
7280,S¿nder Felding,55.95,8.7833
7300,Jelling,55.75,9.4333
7321,Gadbjerg,55.7667,9.3333
7323,Give,55.85,9.25
7330,Brande,55.95,9.1167
7361,Ejstrupholm,55.9833,9.2833
7362,Hampen,56.0167,9.3667
7400,Herning,56.1393,8.9738
7401,Herning,56.1393,8.9738
7429,Herning,56.1393,8.9738
7430,Ikast,56.1388,9.1577
7441,Bording,56.15,9.2833
7442,Engesvang,56.1667,9.35
7451,Sunds,56.2,9.0167
7470,Karup J,56.1711,9.0329
7480,Vildbjerg,56.2,8.7667
7490,Aulum,56.2667,8.8
7500,Holstebro,56.3601,8.6161
7540,Haderup,56.3833,9
7550,S¿rvad,56.2667,8.6667
7560,Hjerm,56.4333,8.65
7570,Vemb,56.35,8.35
7600,Struer,56.4912,8.5838
7620,Lemvig,56.5486,8.3102
7650,B¿vlingbjerg,56.4333,8.2167
7660,B¾kmarksbro,56.4167,8.3167
7673,Harbo¿re,56.6175,8.1807
7680,Thybor¿n,56.7,8.2167
7700,Thisted,56.9552,8.6949
7730,Hanstholm,57.1167,8.6167
7741,Fr¿strup,57.0833,8.9833
7742,Vesl¿s,57.0167,8.9667
7752,Snedsted,56.9,8.5333
7755,Bedsted Thy,56.9,8.5333
7760,Hurup Thy,56.75,8.4167
7770,Vestervig,56.7667,8.3333
7790,Thyholm,56.9412,8.6493
7800,Skive,56.5667,9.0333
7830,Vinderup,56.4833,8.7833
7840,H¿jslev,56.5833,9.15
7850,Stoholm Jyll,56.5833,8.9875
7860,Sp¿ttrup,56.5833,8.9875
7870,Roslev,56.7,8.9833
7884,Fur,56.5833,8.9875
7900,Nyk¿bing M,56.7625,8.6917
7950,Erslev,56.8333,8.7667
7960,Karby,56.75,8.5667
7970,Redsted M,56.7625,8.6917
7980,Vils,56.7667,8.7333
7990,¯ster Assels,56.7,8.7
8000,rhus C,56.1567,10.2108
8011,rhus C,56.1567,10.2108
8100,rhus C,56.1567,10.2108
8200,rhus N,56.1567,10.2108
8210,rhus V,56.1567,10.2108
8220,Brabrand,56.1531,10.1057
8229,Risskov ¯,56.1531,10.1057
8230,byh¿j,56.1563,10.1653
8240,Risskov,56.1833,10.2333
8245,Risskov ¯,56.1833,10.2333
8250,EgŒ,56.2167,10.2667
8260,Viby J,56.162,10.2003
8270,H¿jbjerg,56.1112,10.2099
8300,Odder,55.9731,10.153
8305,Sams¿,55.9731,10.153
8310,Tranbjerg J,56.1102,10.1175
8320,MŒrslet,56.0667,10.1667
8330,Beder,56.0602,10.2118
8340,Malling,56.0333,10.1667
8350,Hundslund,55.9167,10.0667
8355,Solbjerg,56.05,10.0833
8361,Hasselager,56.1,10.1167
8362,H¿rning,56.0833,10.05
8370,Hadsten,56.3282,10.0493
8380,Trige,56.25,10.1667
8381,Tilst,56.1938,10.1128
8382,Hinnerup,56.2667,10.0667
8400,Ebeltoft,56.1944,10.6821
8410,R¿nde,56.3,10.4833
8420,Knebel,56.2167,10.5
8444,Balle,56.3,10.2667
8450,Hammel,56.25,9.8667
8462,Harlev J,56.35,10.05
8464,Galten,56.35,10.05
8471,Sabro,56.2167,10.05
8472,Sporup,56.2167,10.05
8500,Grenaa,56.4158,10.8782
8520,Lystrup,56.5,10.4833
8530,Hjortsh¿j,56.25,10.2667
8541,Sk¿dstrup,56.2667,10.3167
8543,Hornslet,56.3167,10.3333
8544,M¿rke,56.3333,10.3833
8550,RyomgŒrd,56.3833,10.5
8560,Kolind,56.3667,10.6
8570,Trustrup,56.35,10.7833
8581,Nimtofte,56.4167,10.5667
8585,Glesborg,56.4775,10.7233
8586,¯rum Djurs,56.4471,10.645
8592,Anholt,56.7,11.55
8600,Silkeborg,56.1697,9.5451
8620,Kjellerup,56.2833,9.4333
8632,Lemming,56.2333,9.55
8641,Sorring,56.1833,9.7833
8643,Ans By,56.1833,9.7833
8653,Them,56.0943,9.5487
8654,Bryrup,56.0167,9.5167
8660,Skanderborg,56.0399,9.9272
8670,LŒsby,56.15,9.8167
8680,Ry,56.0833,9.7667
8700,Horsens,55.8607,9.8503
8721,DaugŒrd,55.7333,9.7167
8722,Hedensted,55.7704,9.7011
8723,L¿sning,55.8,9.7
8732,HovedgŒrd,55.95,9.9667
8740,Br¾dstrup,55.9667,9.6167
8751,Gedved,55.9333,9.85
8752,¯stbirk,55.9667,9.7667
8762,Flemming,55.8667,9.6667
8763,Rask M¿lle,55.8667,9.6167
8765,Klovborg,55.9333,9.5167
8766,N¿rre Snede,55.9667,9.4167
8781,Stenderup,55.8,9.8167
8783,Hornsyld,55.75,9.85
8800,Viborg,56.4532,9.402
8830,Tjele,56.525,9.375
8831,L¿gstrup,56.5,9.3333
8832,Skals,56.55,9.4167
8840,R¿dk¾rsbro,56.35,9.5167
8850,Bjerringbro,56.3833,9.6667
8860,Ulstrup,56.4,9.8
8870,LangŒ,56.3833,9.9
8881,Thors¿,56.3,9.8
8882,FŒrvang,56.2667,9.7333
8883,Gjern,56.2333,9.75
8900,Randers C,56.4667,10.05
8920,Randers NV,56.4905,10.2286
8930,Randers N¯,56.4905,10.2286
8940,Randers SV,56.4905,10.2286
8950,¯rsted,56.5,10.35
8960,Randers S¯,56.45,10.3583
8961,AllingŒbro,56.4667,10.3333
8963,Auning,56.4333,10.3833
8970,Havndal,56.65,10.2
8981,Spentrup,56.55,10.0333
8983,Gjerlev J,56.55,10.0333
8990,FŒrup,56.3667,10.25
9000,Aalborg,57.048,9.9187
9020,Aalborg,57.048,9.9187
9029,Aalborg,57.048,9.9187
9100,Aalborg,57.048,9.9187
9200,Aalborg SV,56.98,9.9833
9210,Aalborg S¯,56.98,9.9833
9220,Aalborg ¯st,56.98,9.9833
9230,Svenstrup J,56.98,9.9833
9240,Nibe,56.9833,9.6333
9260,Gistrup,57,10
9270,Klarup,57.0167,10.05
9280,Storvorde,57,10.1
9293,Kongerslev,56.9,10.1333
9300,S¾by,57.3333,10.5333
9310,Vodskov,57.1,10.0333
9320,Hjallerup,57.1667,10.15
9330,Dronninglund,57.15,10.3
9340,Asaa,57.15,10.4167
9352,Dybvad,57.2833,10.3667
9362,Gandrup,57.05,10.1833
9370,Hals,57,10.3167
9380,Vestbjerg,57.1333,9.9833
9381,Sulsted,57.15,9.9667
9382,Tylstrup,57.1833,9.95
9400,N¿rresundby,57.0667,9.9167
9430,Vadum,57.1167,9.8667
9440,Aabybro,57.15,9.75
9460,Brovst,57.1,9.5333
9480,L¿kken,57.3667,9.7167
9490,Pandrup,57.2333,9.6833
9492,Blokhus,57.25,9.5833
9493,Saltum,57.2667,9.7
9500,Hobro,56.6431,9.7903
9510,Arden,56.7667,9.8833
9520,Sk¿rping,56.8333,9.8833
9530,St¿vring,56.8854,9.8384
9541,Suldrup,56.85,9.7
9550,Mariager,56.65,10
9560,Hadsund,56.7167,10.1167
9574,B¾lum,56.8333,10.1167
9575,Terndrup,56.8167,10.0667
9600,Aars,56.804,9.5144
9610,N¿rager,56.7333,9.6
9620,Aalestrup,56.7,9.5
9631,Gedsted,56.6833,9.35
9632,M¿ldrup,56.6167,9.5
9640,Fars¿,56.7833,9.35
9670,L¿gst¿r,56.9667,9.25
9681,Ranum,56.9,9.2333
9690,Fjerritslev,57.0833,9.2667
9700,Br¿nderslev,57.2702,9.941
9740,Jerslev J,57.3234,10.047
9750,¯stervrŒ,57.35,10.25
9760,VrŒ,57.35,9.95
9800,Hj¿rring,57.4642,9.9823
9830,TŒrs,57.3833,10.1167
9850,Hirtshals,57.5881,9.9592
9870,Sindal,57.4667,10.2167
9881,Bindslev,57.55,10.2
9900,Frederikshavn,57.4407,10.5366
9940,L¾s¿,57.5581,10.4927
9970,Strandby,57.5,10.5
9981,Jerup,57.5333,10.4333
9982,lb¾k,57.5956,10.4094
9990,Skagen,57.7209,10.5839
